profile,Hs,Tp,beach_slope,water_level
12,2.753,10.27,0.18747,-0.425
12,2.716,9.77,0.18747,-0.235
12,2.537,10.27,0.18747,0.005
12,2.501,10.27,0.18747,0.235
12,2.467,8.9,0.18747,0.395
12,2.3841,9.585,0.18747,0.445
12,2.26,10.27,0.18747,0.395
12,2.094,9.32,0.18747,0.205
12,2.203,10.27,0.18747,-0.015
12,2.189,9.32,0.18747,-0.155
13,3.875,8.52,0.14502,0.295
13,4.176,8.9,0.14502,0.615
13,4.119,8.9,0.14502,0.865
13,4.301,9.77,0.14502,0.945
13,4.119,9.77,0.14502,0.885
13,4.287,9.32,0.14502,0.645
13,4.506,9.32,0.14502,0.315
13,4.364,9.32,0.14502,-0.035
13,4.299,9.32,0.14502,-0.345
13,4.253,9.77,0.14502,-0.555
13,4.025,9.32,0.14502,-0.605
13,3.923,9.32,0.14502,-0.515
13,3.97,9.77,0.14502,-0.285
13,4.109,9.32,0.14502,0.035
13,3.872,8.52,0.14502,0.295
13,4.039,9.32,0.14502,0.415
13,3.908,9.32,0.14502,0.435
13,3.939,9.32,0.14502,0.285
13,4.141,10.27,0.14502,0.095
13,4.107,10.27,0.14502,-0.125
13,3.874,9.77,0.14502,-0.335
13,3.898,8.9,0.14502,-0.455
13,3.704,10.27,0.14502,-0.425
13,3.5952,10.02,0.14502,-0.285
13,3.501,9.77,0.14502,0.045
13,3.385,10.83,0.14502,0.375
13,3.582,9.77,0.14502,0.685
13,3.589,10.83,0.14502,0.905
13,3.531,10.83,0.14502,0.965
13,3.555,10.83,0.14502,0.825
13,3.588,8.52,0.14502,0.615
13,3.567,8.17,0.14502,0.225
13,3.213,8.52,0.14502,-0.125
13,3.29,9.77,0.14502,-0.455
13,3.009,8.17,0.14502,-0.645
13,3.027,11.45,0.14502,-0.635
13,3.02,9.32,0.14502,-0.545
13,2.916,8.52,0.14502,-0.275
13,2.873,9.77,0.14502,0.005
13,2.8738,9.5971,0.14502,0.235
13,2.8752,9.1463,0.14502,0.375
13,2.876,8.52,0.14502,0.385
13,2.656,7.28,0.14502,0.245
13,2.726,9.77,0.14502,0.035
13,2.648,10.83,0.14502,-0.205
13,2.714,10.3,0.14502,-0.375
13,2.78,9.77,0.14502,-0.435
13,2.731,10.27,0.14502,-0.415
13,2.79,11.45,0.14502,-0.215
13,2.872,11.45,0.14502,0.095
13,3.136,12.93,0.14502,0.425
13,3.0897,12.93,0.14502,0.725
13,2.9954,12.93,0.14502,0.915
13,2.92,12.93,0.14502,0.975
13,2.886,10.83,0.14502,0.805
13,2.866,11.45,0.14502,0.545
13,2.924,12.93,0.14502,0.145
13,3.025,12.93,0.14502,-0.155
13,2.951,12.93,0.14502,-0.505
13,2.727,12.93,0.14502,-0.625
13,2.913,12.93,0.14502,-0.585
13,2.726,12.14,0.14502,-0.405
13,2.5072,12.535,0.14502,-0.185
13,2.305,12.93,0.14502,0.095
13,2.166,12.14,0.14502,0.315
13,2.157,11.45,0.14502,0.435
13,2.125,12.14,0.14502,0.445
13,1.924,11.45,0.14502,0.255
13,1.824,11.45,0.14502,0.065
13,1.73,12.14,0.14502,-0.175
13,1.744,10.83,0.14502,-0.335
13,1.603,10.83,0.14502,-0.355
13,1.648,10.83,0.14502,-0.315
13,1.69,10.83,0.14502,-0.075
13,1.763,11.45,0.14502,0.185
13,1.661,10.83,0.14502,0.515
13,1.6618,10.144,0.14502,0.795
13,1.6647,9.3684,0.14502,0.925
13,1.6698,8.5983,0.14502,0.915
13,1.6779,7.9298,0.14502,0.735
13,1.6891,7.4584,0.14502,0.395
13,1.704,7.28,0.14502,0.075
13,1.805,13.82,0.14502,-0.205
13,1.871,7.28,0.14502,-0.465
13,2.115,10.27,0.14502,-0.585
13,2.257,9.77,0.14502,-0.495
13,2.683,9.77,0.14502,-0.325
13,2.8265,9.77,0.14502,-0.085
13,2.883,9.77,0.14502,0.165
13,2.795,10.27,0.14502,0.335
13,2.8464,10.643,0.14502,0.425
13,2.931,10.83,0.14502,0.365
13,2.996,10.83,0.14502,0.195
13,2.758,10.83,0.14502,-0.005
13,2.757,10.83,0.14502,-0.195
13,2.693,11.45,0.14502,-0.345
13,2.601,10.83,0.14502,-0.395
13,2.561,10.27,0.14502,-0.275
13,2.385,10.83,0.14502,-0.045
13,2.342,10.27,0.14502,0.255
13,2.238,10.27,0.14502,0.525
13,2.162,10.27,0.14502,0.735
13,2.3,10.27,0.14502,0.855
13,2.1965,9.585,0.14502,0.805
13,2.093,8.9,0.14502,0.595
13,2.199,9.77,0.14502,0.275
13,2.5,9.77,0.14502,-0.025
13,2.75,10.27,0.14502,-0.285
13,2.623,10.83,0.14502,-0.475
13,2.662,10.83,0.14502,-0.565
13,2.753,10.27,0.14502,-0.425
13,2.716,9.77,0.14502,-0.235
13,2.537,10.27,0.14502,0.005
13,2.501,10.27,0.14502,0.235
13,2.467,8.9,0.14502,0.395
13,2.3841,9.585,0.14502,0.445
13,2.26,10.27,0.14502,0.395
13,2.094,9.32,0.14502,0.205
13,2.203,10.27,0.14502,-0.015
13,2.189,9.32,0.14502,-0.155
14,3.875,8.52,0.18202,0.295
14,4.176,8.9,0.18202,0.615
14,4.119,8.9,0.18202,0.865
14,4.301,9.77,0.18202,0.945
14,4.119,9.77,0.18202,0.885
14,4.287,9.32,0.18202,0.645
14,4.506,9.32,0.18202,0.315
14,4.364,9.32,0.18202,-0.035
14,4.299,9.32,0.18202,-0.345
14,4.253,9.77,0.18202,-0.555
14,4.025,9.32,0.18202,-0.605
14,3.923,9.32,0.18202,-0.515
14,3.97,9.77,0.18202,-0.285
14,4.109,9.32,0.18202,0.035
14,3.872,8.52,0.18202,0.295
14,4.039,9.32,0.18202,0.415
14,3.908,9.32,0.18202,0.435
14,3.939,9.32,0.18202,0.285
14,4.141,10.27,0.18202,0.095
14,4.107,10.27,0.18202,-0.125
14,3.874,9.77,0.18202,-0.335
14,3.898,8.9,0.18202,-0.455
14,3.704,10.27,0.18202,-0.425
14,3.5952,10.02,0.18202,-0.285
14,3.501,9.77,0.18202,0.045
14,3.385,10.83,0.18202,0.375
14,3.582,9.77,0.18202,0.685
14,3.589,10.83,0.18202,0.905
14,3.531,10.83,0.18202,0.965
14,3.555,10.83,0.18202,0.825
14,3.588,8.52,0.18202,0.615
14,3.567,8.17,0.18202,0.225
14,3.213,8.52,0.18202,-0.125
14,3.29,9.77,0.18202,-0.455
14,3.009,8.17,0.18202,-0.645
14,3.027,11.45,0.18202,-0.635
14,3.02,9.32,0.18202,-0.545
14,2.916,8.52,0.18202,-0.275
14,2.873,9.77,0.18202,0.005
14,2.8738,9.5971,0.18202,0.235
14,2.8752,9.1463,0.18202,0.375
14,2.876,8.52,0.18202,0.385
14,2.656,7.28,0.18202,0.245
14,2.726,9.77,0.18202,0.035
14,2.648,10.83,0.18202,-0.205
14,2.714,10.3,0.18202,-0.375
14,2.78,9.77,0.18202,-0.435
14,2.731,10.27,0.18202,-0.415
14,2.79,11.45,0.18202,-0.215
14,2.872,11.45,0.18202,0.095
14,3.136,12.93,0.18202,0.425
14,3.0897,12.93,0.18202,0.725
14,2.9954,12.93,0.18202,0.915
14,2.92,12.93,0.18202,0.975
14,2.886,10.83,0.18202,0.805
14,2.866,11.45,0.18202,0.545
14,2.924,12.93,0.18202,0.145
14,3.025,12.93,0.18202,-0.155
14,2.951,12.93,0.18202,-0.505
14,2.727,12.93,0.18202,-0.625
14,2.913,12.93,0.18202,-0.585
14,2.726,12.14,0.18202,-0.405
14,2.5072,12.535,0.18202,-0.185
14,2.305,12.93,0.18202,0.095
14,2.166,12.14,0.18202,0.315
14,2.157,11.45,0.18202,0.435
14,2.125,12.14,0.18202,0.445
14,1.924,11.45,0.18202,0.255
14,1.824,11.45,0.18202,0.065
14,1.73,12.14,0.18202,-0.175
14,1.744,10.83,0.18202,-0.335
14,1.603,10.83,0.18202,-0.355
14,1.648,10.83,0.18202,-0.315
14,1.69,10.83,0.18202,-0.075
14,1.763,11.45,0.18202,0.185
14,1.661,10.83,0.18202,0.515
14,1.6618,10.144,0.18202,0.795
14,1.6647,9.3684,0.18202,0.925
14,1.6698,8.5983,0.18202,0.915
14,1.6779,7.9298,0.18202,0.735
14,1.6891,7.4584,0.18202,0.395
14,1.704,7.28,0.18202,0.075
14,1.805,13.82,0.18202,-0.205
14,1.871,7.28,0.18202,-0.465
14,2.115,10.27,0.18202,-0.585
14,2.257,9.77,0.18202,-0.495
14,2.683,9.77,0.18202,-0.325
14,2.8265,9.77,0.18202,-0.085
14,2.883,9.77,0.18202,0.165
14,2.795,10.27,0.18202,0.335
14,2.8464,10.643,0.18202,0.425
14,2.931,10.83,0.18202,0.365
14,2.996,10.83,0.18202,0.195
14,2.758,10.83,0.18202,-0.005
14,2.757,10.83,0.18202,-0.195
14,2.693,11.45,0.18202,-0.345
14,2.601,10.83,0.18202,-0.395
14,2.561,10.27,0.18202,-0.275
14,2.385,10.83,0.18202,-0.045
14,2.342,10.27,0.18202,0.255
14,2.238,10.27,0.18202,0.525
14,2.162,10.27,0.18202,0.735
14,2.3,10.27,0.18202,0.855
14,2.1965,9.585,0.18202,0.805
14,2.093,8.9,0.18202,0.595
14,2.199,9.77,0.18202,0.275
14,2.5,9.77,0.18202,-0.025
14,2.75,10.27,0.18202,-0.285
14,2.623,10.83,0.18202,-0.475
14,2.662,10.83,0.18202,-0.565
14,2.753,10.27,0.18202,-0.425
14,2.716,9.77,0.18202,-0.235
14,2.537,10.27,0.18202,0.005
14,2.501,10.27,0.18202,0.235
14,2.467,8.9,0.18202,0.395
14,2.3841,9.585,0.18202,0.445
14,2.26,10.27,0.18202,0.395
14,2.094,9.32,0.18202,0.205
14,2.203,10.27,0.18202,-0.015
14,2.189,9.32,0.18202,-0.155
15,3.875,8.52,0.17277,0.295
15,4.176,8.9,0.17277,0.615
15,4.119,8.9,0.17277,0.865
15,4.301,9.77,0.17277,0.945
15,4.119,9.77,0.17277,0.885
15,4.287,9.32,0.17277,0.645
15,4.506,9.32,0.17277,0.315
15,4.364,9.32,0.17277,-0.035
15,4.299,9.32,0.17277,-0.345
15,4.253,9.77,0.17277,-0.555
15,4.025,9.32,0.17277,-0.605
15,3.923,9.32,0.17277,-0.515
15,3.97,9.77,0.17277,-0.285
15,4.109,9.32,0.17277,0.035
15,3.872,8.52,0.17277,0.295
15,4.039,9.32,0.17277,0.415
15,3.908,9.32,0.17277,0.435
15,3.939,9.32,0.17277,0.285
15,4.141,10.27,0.17277,0.095
15,4.107,10.27,0.17277,-0.125
15,3.874,9.77,0.17277,-0.335
15,3.898,8.9,0.17277,-0.455
15,3.704,10.27,0.17277,-0.425
15,3.5952,10.02,0.17277,-0.285
15,3.501,9.77,0.17277,0.045
15,3.385,10.83,0.17277,0.375
15,3.582,9.77,0.17277,0.685
15,3.589,10.83,0.17277,0.905
15,3.531,10.83,0.17277,0.965
15,3.555,10.83,0.17277,0.825
15,3.588,8.52,0.17277,0.615
15,3.567,8.17,0.17277,0.225
15,3.213,8.52,0.17277,-0.125
15,3.29,9.77,0.17277,-0.455
15,3.009,8.17,0.17277,-0.645
15,3.027,11.45,0.17277,-0.635
15,3.02,9.32,0.17277,-0.545
15,2.916,8.52,0.17277,-0.275
15,2.873,9.77,0.17277,0.005
15,2.8738,9.5971,0.17277,0.235
15,2.8752,9.1463,0.17277,0.375
15,2.876,8.52,0.17277,0.385
15,2.656,7.28,0.17277,0.245
15,2.726,9.77,0.17277,0.035
15,2.648,10.83,0.17277,-0.205
15,2.714,10.3,0.17277,-0.375
15,2.78,9.77,0.17277,-0.435
15,2.731,10.27,0.17277,-0.415
15,2.79,11.45,0.17277,-0.215
15,2.872,11.45,0.17277,0.095
15,3.136,12.93,0.17277,0.425
15,3.0897,12.93,0.17277,0.725
15,2.9954,12.93,0.17277,0.915
15,2.92,12.93,0.17277,0.975
15,2.886,10.83,0.17277,0.805
15,2.866,11.45,0.17277,0.545
15,2.924,12.93,0.17277,0.145
15,3.025,12.93,0.17277,-0.155
15,2.951,12.93,0.17277,-0.505
15,2.727,12.93,0.17277,-0.625
15,2.913,12.93,0.17277,-0.585
15,2.726,12.14,0.17277,-0.405
15,2.5072,12.535,0.17277,-0.185
15,2.305,12.93,0.17277,0.095
15,2.166,12.14,0.17277,0.315
15,2.157,11.45,0.17277,0.435
15,2.125,12.14,0.17277,0.445
15,1.924,11.45,0.17277,0.255
15,1.824,11.45,0.17277,0.065
15,1.73,12.14,0.17277,-0.175
15,1.744,10.83,0.17277,-0.335
15,1.603,10.83,0.17277,-0.355
15,1.648,10.83,0.17277,-0.315
15,1.69,10.83,0.17277,-0.075
15,1.763,11.45,0.17277,0.185
15,1.661,10.83,0.17277,0.515
15,1.6618,10.144,0.17277,0.795
15,1.6647,9.3684,0.17277,0.925
15,1.6698,8.5983,0.17277,0.915
15,1.6779,7.9298,0.17277,0.735
15,1.6891,7.4584,0.17277,0.395
15,1.704,7.28,0.17277,0.075
15,1.805,13.82,0.17277,-0.205
15,1.871,7.28,0.17277,-0.465
15,2.115,10.27,0.17277,-0.585
15,2.257,9.77,0.17277,-0.495
15,2.683,9.77,0.17277,-0.325
15,2.8265,9.77,0.17277,-0.085
15,2.883,9.77,0.17277,0.165
15,2.795,10.27,0.17277,0.335
15,2.8464,10.643,0.17277,0.425
15,2.931,10.83,0.17277,0.365
15,2.996,10.83,0.17277,0.195
15,2.758,10.83,0.17277,-0.005
15,2.757,10.83,0.17277,-0.195
15,2.693,11.45,0.17277,-0.345
15,2.601,10.83,0.17277,-0.395
15,2.561,10.27,0.17277,-0.275
15,2.385,10.83,0.17277,-0.045
15,2.342,10.27,0.17277,0.255
15,2.238,10.27,0.17277,0.525
15,2.162,10.27,0.17277,0.735
15,2.3,10.27,0.17277,0.855
15,2.1965,9.585,0.17277,0.805
15,2.093,8.9,0.17277,0.595
15,2.199,9.77,0.17277,0.275
15,2.5,9.77,0.17277,-0.025
15,2.75,10.27,0.17277,-0.285
15,2.623,10.83,0.17277,-0.475
15,2.662,10.83,0.17277,-0.565
15,2.753,10.27,0.17277,-0.425
15,2.716,9.77,0.17277,-0.235
15,2.537,10.27,0.17277,0.005
15,2.501,10.27,0.17277,0.235
15,2.467,8.9,0.17277,0.395
15,2.3841,9.585,0.17277,0.445
15,2.26,10.27,0.17277,0.395
15,2.094,9.32,0.17277,0.205
15,2.203,10.27,0.17277,-0.015
15,2.189,9.32,0.17277,-0.155
16,3.875,8.52,0.1826,0.295
16,4.176,8.9,0.1826,0.615
16,4.119,8.9,0.1826,0.865
16,4.301,9.77,0.1826,0.945
16,4.119,9.77,0.1826,0.885
16,4.287,9.32,0.1826,0.645
16,4.506,9.32,0.1826,0.315
16,4.364,9.32,0.1826,-0.035
16,4.299,9.32,0.1826,-0.345
16,4.253,9.77,0.1826,-0.555
16,4.025,9.32,0.1826,-0.605
16,3.923,9.32,0.1826,-0.515
16,3.97,9.77,0.1826,-0.285
16,4.109,9.32,0.1826,0.035
16,3.872,8.52,0.1826,0.295
16,4.039,9.32,0.1826,0.415
16,3.908,9.32,0.1826,0.435
16,3.939,9.32,0.1826,0.285
16,4.141,10.27,0.1826,0.095
16,4.107,10.27,0.1826,-0.125
16,3.874,9.77,0.1826,-0.335
16,3.898,8.9,0.1826,-0.455
16,3.704,10.27,0.1826,-0.425
16,3.5952,10.02,0.1826,-0.285
16,3.501,9.77,0.1826,0.045
16,3.385,10.83,0.1826,0.375
16,3.582,9.77,0.1826,0.685
16,3.589,10.83,0.1826,0.905
16,3.531,10.83,0.1826,0.965
16,3.555,10.83,0.1826,0.825
16,3.588,8.52,0.1826,0.615
16,3.567,8.17,0.1826,0.225
16,3.213,8.52,0.1826,-0.125
16,3.29,9.77,0.1826,-0.455
16,3.009,8.17,0.1826,-0.645
16,3.027,11.45,0.1826,-0.635
16,3.02,9.32,0.1826,-0.545
16,2.916,8.52,0.1826,-0.275
16,2.873,9.77,0.1826,0.005
16,2.8738,9.5971,0.1826,0.235
16,2.8752,9.1463,0.1826,0.375
16,2.876,8.52,0.1826,0.385
16,2.656,7.28,0.1826,0.245
16,2.726,9.77,0.1826,0.035
16,2.648,10.83,0.1826,-0.205
16,2.714,10.3,0.1826,-0.375
16,2.78,9.77,0.1826,-0.435
16,2.731,10.27,0.1826,-0.415
16,2.79,11.45,0.1826,-0.215
16,2.872,11.45,0.1826,0.095
16,3.136,12.93,0.1826,0.425
16,3.0897,12.93,0.1826,0.725
16,2.9954,12.93,0.1826,0.915
16,2.92,12.93,0.1826,0.975
16,2.886,10.83,0.1826,0.805
16,2.866,11.45,0.1826,0.545
16,2.924,12.93,0.1826,0.145
16,3.025,12.93,0.1826,-0.155
16,2.951,12.93,0.1826,-0.505
16,2.727,12.93,0.1826,-0.625
16,2.913,12.93,0.1826,-0.585
16,2.726,12.14,0.1826,-0.405
16,2.5072,12.535,0.1826,-0.185
16,2.305,12.93,0.1826,0.095
16,2.166,12.14,0.1826,0.315
16,2.157,11.45,0.1826,0.435
16,2.125,12.14,0.1826,0.445
16,1.924,11.45,0.1826,0.255
16,1.824,11.45,0.1826,0.065
16,1.73,12.14,0.1826,-0.175
16,1.744,10.83,0.1826,-0.335
16,1.603,10.83,0.1826,-0.355
16,1.648,10.83,0.1826,-0.315
16,1.69,10.83,0.1826,-0.075
16,1.763,11.45,0.1826,0.185
16,1.661,10.83,0.1826,0.515
16,1.6618,10.144,0.1826,0.795
16,1.6647,9.3684,0.1826,0.925
16,1.6698,8.5983,0.1826,0.915
16,1.6779,7.9298,0.1826,0.735
16,1.6891,7.4584,0.1826,0.395
16,1.704,7.28,0.1826,0.075
16,1.805,13.82,0.1826,-0.205
16,1.871,7.28,0.1826,-0.465
16,2.115,10.27,0.1826,-0.585
16,2.257,9.77,0.1826,-0.495
16,2.683,9.77,0.1826,-0.325
16,2.8265,9.77,0.1826,-0.085
16,2.883,9.77,0.1826,0.165
16,2.795,10.27,0.1826,0.335
16,2.8464,10.643,0.1826,0.425
16,2.931,10.83,0.1826,0.365
16,2.996,10.83,0.1826,0.195
16,2.758,10.83,0.1826,-0.005
16,2.757,10.83,0.1826,-0.195
16,2.693,11.45,0.1826,-0.345
16,2.601,10.83,0.1826,-0.395
16,2.561,10.27,0.1826,-0.275
16,2.385,10.83,0.1826,-0.045
16,2.342,10.27,0.1826,0.255
16,2.238,10.27,0.1826,0.525
16,2.162,10.27,0.1826,0.735
16,2.3,10.27,0.1826,0.855
16,2.1965,9.585,0.1826,0.805
16,2.093,8.9,0.1826,0.595
16,2.199,9.77,0.1826,0.275
16,2.5,9.77,0.1826,-0.025
16,2.75,10.27,0.1826,-0.285
16,2.623,10.83,0.1826,-0.475
16,2.662,10.83,0.1826,-0.565
16,2.753,10.27,0.1826,-0.425
16,2.716,9.77,0.1826,-0.235
16,2.537,10.27,0.1826,0.005
16,2.501,10.27,0.1826,0.235
16,2.467,8.9,0.1826,0.395
16,2.3841,9.585,0.1826,0.445
16,2.26,10.27,0.1826,0.395
16,2.094,9.32,0.1826,0.205
16,2.203,10.27,0.1826,-0.015
16,2.189,9.32,0.1826,-0.155
17,3.875,8.52,0.14756,0.295
17,4.176,8.9,0.14756,0.615
17,4.119,8.9,0.14756,0.865
17,4.301,9.77,0.14756,0.945
17,4.119,9.77,0.14756,0.885
17,4.287,9.32,0.14756,0.645
17,4.506,9.32,0.14756,0.315
17,4.364,9.32,0.14756,-0.035
17,4.299,9.32,0.14756,-0.345
17,4.253,9.77,0.14756,-0.555
17,4.025,9.32,0.14756,-0.605
17,3.923,9.32,0.14756,-0.515
17,3.97,9.77,0.14756,-0.285
17,4.109,9.32,0.14756,0.035
17,3.872,8.52,0.14756,0.295
17,4.039,9.32,0.14756,0.415
17,3.908,9.32,0.14756,0.435
17,3.939,9.32,0.14756,0.285
17,4.141,10.27,0.14756,0.095
17,4.107,10.27,0.14756,-0.125
17,3.874,9.77,0.14756,-0.335
17,3.898,8.9,0.14756,-0.455
17,3.704,10.27,0.14756,-0.425
17,3.5952,10.02,0.14756,-0.285
17,3.501,9.77,0.14756,0.045
17,3.385,10.83,0.14756,0.375
17,3.582,9.77,0.14756,0.685
17,3.589,10.83,0.14756,0.905
17,3.531,10.83,0.14756,0.965
17,3.555,10.83,0.14756,0.825
17,3.588,8.52,0.14756,0.615
17,3.567,8.17,0.14756,0.225
17,3.213,8.52,0.14756,-0.125
17,3.29,9.77,0.14756,-0.455
17,3.009,8.17,0.14756,-0.645
17,3.027,11.45,0.14756,-0.635
17,3.02,9.32,0.14756,-0.545
17,2.916,8.52,0.14756,-0.275
17,2.873,9.77,0.14756,0.005
17,2.8738,9.5971,0.14756,0.235
17,2.8752,9.1463,0.14756,0.375
17,2.876,8.52,0.14756,0.385
17,2.656,7.28,0.14756,0.245
17,2.726,9.77,0.14756,0.035
17,2.648,10.83,0.14756,-0.205
17,2.714,10.3,0.14756,-0.375
17,2.78,9.77,0.14756,-0.435
17,2.731,10.27,0.14756,-0.415
17,2.79,11.45,0.14756,-0.215
17,2.872,11.45,0.14756,0.095
17,3.136,12.93,0.14756,0.425
17,3.0897,12.93,0.14756,0.725
17,2.9954,12.93,0.14756,0.915
17,2.92,12.93,0.14756,0.975
17,2.886,10.83,0.14756,0.805
17,2.866,11.45,0.14756,0.545
17,2.924,12.93,0.14756,0.145
17,3.025,12.93,0.14756,-0.155
17,2.951,12.93,0.14756,-0.505
17,2.727,12.93,0.14756,-0.625
17,2.913,12.93,0.14756,-0.585
17,2.726,12.14,0.14756,-0.405
17,2.5072,12.535,0.14756,-0.185
17,2.305,12.93,0.14756,0.095
17,2.166,12.14,0.14756,0.315
17,2.157,11.45,0.14756,0.435
17,2.125,12.14,0.14756,0.445
17,1.924,11.45,0.14756,0.255
17,1.824,11.45,0.14756,0.065
17,1.73,12.14,0.14756,-0.175
17,1.744,10.83,0.14756,-0.335
17,1.603,10.83,0.14756,-0.355
17,1.648,10.83,0.14756,-0.315
17,1.69,10.83,0.14756,-0.075
17,1.763,11.45,0.14756,0.185
17,1.661,10.83,0.14756,0.515
17,1.6618,10.144,0.14756,0.795
17,1.6647,9.3684,0.14756,0.925
17,1.6698,8.5983,0.14756,0.915
17,1.6779,7.9298,0.14756,0.735
17,1.6891,7.4584,0.14756,0.395
17,1.704,7.28,0.14756,0.075
17,1.805,13.82,0.14756,-0.205
17,1.871,7.28,0.14756,-0.465
17,2.115,10.27,0.14756,-0.585
17,2.257,9.77,0.14756,-0.495
17,2.683,9.77,0.14756,-0.325
17,2.8265,9.77,0.14756,-0.085
17,2.883,9.77,0.14756,0.165
17,2.795,10.27,0.14756,0.335
17,2.8464,10.643,0.14756,0.425
17,2.931,10.83,0.14756,0.365
17,2.996,10.83,0.14756,0.195
17,2.758,10.83,0.14756,-0.005
17,2.757,10.83,0.14756,-0.195
17,2.693,11.45,0.14756,-0.345
17,2.601,10.83,0.14756,-0.395
17,2.561,10.27,0.14756,-0.275
17,2.385,10.83,0.14756,-0.045
17,2.342,10.27,0.14756,0.255
17,2.238,10.27,0.14756,0.525
17,2.162,10.27,0.14756,0.735
17,2.3,10.27,0.14756,0.855
17,2.1965,9.585,0.14756,0.805
17,2.093,8.9,0.14756,0.595
17,2.199,9.77,0.14756,0.275
17,2.5,9.77,0.14756,-0.025
17,2.75,10.27,0.14756,-0.285
17,2.623,10.83,0.14756,-0.475
17,2.662,10.83,0.14756,-0.565
17,2.753,10.27,0.14756,-0.425
17,2.716,9.77,0.14756,-0.235
17,2.537,10.27,0.14756,0.005
17,2.501,10.27,0.14756,0.235
17,2.467,8.9,0.14756,0.395
17,2.3841,9.585,0.14756,0.445
17,2.26,10.27,0.14756,0.395
17,2.094,9.32,0.14756,0.205
17,2.203,10.27,0.14756,-0.015
17,2.189,9.32,0.14756,-0.155
18,3.875,8.52,0.14118,0.295
18,4.176,8.9,0.14118,0.615
18,4.119,8.9,0.14118,0.865
18,4.301,9.77,0.14118,0.945
18,4.119,9.77,0.14118,0.885
18,4.287,9.32,0.14118,0.645
18,4.506,9.32,0.14118,0.315
18,4.364,9.32,0.14118,-0.035
18,4.299,9.32,0.14118,-0.345
18,4.253,9.77,0.14118,-0.555
18,4.025,9.32,0.14118,-0.605
18,3.923,9.32,0.14118,-0.515
18,3.97,9.77,0.14118,-0.285
18,4.109,9.32,0.14118,0.035
18,3.872,8.52,0.14118,0.295
18,4.039,9.32,0.14118,0.415
18,3.908,9.32,0.14118,0.435
18,3.939,9.32,0.14118,0.285
18,4.141,10.27,0.14118,0.095
18,4.107,10.27,0.14118,-0.125
18,3.874,9.77,0.14118,-0.335
18,3.898,8.9,0.14118,-0.455
18,3.704,10.27,0.14118,-0.425
18,3.5952,10.02,0.14118,-0.285
18,3.501,9.77,0.14118,0.045
18,3.385,10.83,0.14118,0.375
18,3.582,9.77,0.14118,0.685
18,3.589,10.83,0.14118,0.905
18,3.531,10.83,0.14118,0.965
18,3.555,10.83,0.14118,0.825
18,3.588,8.52,0.14118,0.615
18,3.567,8.17,0.14118,0.225
18,3.213,8.52,0.14118,-0.125
18,3.29,9.77,0.14118,-0.455
18,3.009,8.17,0.14118,-0.645
18,3.027,11.45,0.14118,-0.635
18,3.02,9.32,0.14118,-0.545
18,2.916,8.52,0.14118,-0.275
18,2.873,9.77,0.14118,0.005
18,2.8738,9.5971,0.14118,0.235
18,2.8752,9.1463,0.14118,0.375
18,2.876,8.52,0.14118,0.385
18,2.656,7.28,0.14118,0.245
18,2.726,9.77,0.14118,0.035
18,2.648,10.83,0.14118,-0.205
18,2.714,10.3,0.14118,-0.375
18,2.78,9.77,0.14118,-0.435
18,2.731,10.27,0.14118,-0.415
18,2.79,11.45,0.14118,-0.215
18,2.872,11.45,0.14118,0.095
18,3.136,12.93,0.14118,0.425
18,3.0897,12.93,0.14118,0.725
18,2.9954,12.93,0.14118,0.915
18,2.92,12.93,0.14118,0.975
18,2.886,10.83,0.14118,0.805
18,2.866,11.45,0.14118,0.545
18,2.924,12.93,0.14118,0.145
18,3.025,12.93,0.14118,-0.155
18,2.951,12.93,0.14118,-0.505
18,2.727,12.93,0.14118,-0.625
18,2.913,12.93,0.14118,-0.585
18,2.726,12.14,0.14118,-0.405
18,2.5072,12.535,0.14118,-0.185
18,2.305,12.93,0.14118,0.095
18,2.166,12.14,0.14118,0.315
18,2.157,11.45,0.14118,0.435
18,2.125,12.14,0.14118,0.445
18,1.924,11.45,0.14118,0.255
18,1.824,11.45,0.14118,0.065
18,1.73,12.14,0.14118,-0.175
18,1.744,10.83,0.14118,-0.335
18,1.603,10.83,0.14118,-0.355
18,1.648,10.83,0.14118,-0.315
18,1.69,10.83,0.14118,-0.075
18,1.763,11.45,0.14118,0.185
18,1.661,10.83,0.14118,0.515
18,1.6618,10.144,0.14118,0.795
18,1.6647,9.3684,0.14118,0.925
18,1.6698,8.5983,0.14118,0.915
18,1.6779,7.9298,0.14118,0.735
18,1.6891,7.4584,0.14118,0.395
18,1.704,7.28,0.14118,0.075
18,1.805,13.82,0.14118,-0.205
18,1.871,7.28,0.14118,-0.465
18,2.115,10.27,0.14118,-0.585
18,2.257,9.77,0.14118,-0.495
18,2.683,9.77,0.14118,-0.325
18,2.8265,9.77,0.14118,-0.085
18,2.883,9.77,0.14118,0.165
18,2.795,10.27,0.14118,0.335
18,2.8464,10.643,0.14118,0.425
18,2.931,10.83,0.14118,0.365
18,2.996,10.83,0.14118,0.195
18,2.758,10.83,0.14118,-0.005
18,2.757,10.83,0.14118,-0.195
18,2.693,11.45,0.14118,-0.345
18,2.601,10.83,0.14118,-0.395
18,2.561,10.27,0.14118,-0.275
18,2.385,10.83,0.14118,-0.045
18,2.342,10.27,0.14118,0.255
18,2.238,10.27,0.14118,0.525
18,2.162,10.27,0.14118,0.735
